step,body_id,x,y,z
1800,82,1.26145e+12,-5.24505e+10,-2.0076e+11
1800,83,-2.70756e+12,-8.73756e+11,4.95468e+11
1800,84,-8.3046e+11,9.10849e+11,1.54879e+12
1800,85,3.93938e+11,-2.44313e+12,1.35003e+12
1800,86,1.38091e+12,-1.33765e+12,1.1351e+12
1800,87,2.64183e+12,5.84842e+11,-3.04602e+11
1800,88,1.6548e+12,-1.42442e+12,8.82026e+10
1800,89,1.86847e+11,1.21295e+12,1.33357e+12
1800,90,-2.39682e+11,-2.46876e+12,1.50261e+12
1800,91,-2.35812e+12,-1.16233e+12,1.23269e+12
1800,92,-1.95931e+12,-6.93535e+11,3.97461e+11
1800,93,-2.17573e+11,6.75029e+11,-7.60761e+11
1800,94,5.51758e+11,4.72966e+11,6.72813e+11
1800,95,-8.62622e+11,-2.02891e+11,-1.75828e+11
1800,96,-9.29409e+11,-4.76053e+10,-7.49798e+11
1800,97,4.19892e+11,-1.52824e+11,-1.61195e+12
1800,98,-1.07574e+12,1.02374e+11,-2.91472e+10
1900,0,1.97329e+06,2.34984e+06,2.19882e+06
1900,1,-1.58454e+10,4.37652e+10,1.38025e+09
1900,2,-5.09423e+10,8.36702e+10,-3.05459e+10
1900,3,-1.26521e+11,-5.68246e+10,6.90906e+10
1900,4,4.10576e+10,-1.83485e+11,-7.73707e+10
1900,5,2.57158e+11,3.79065e+10,-1.01282e+11
1900,6,2.50264e+11,8.50523e+10,9.93137e+10
1900,7,1.66536e+11,1.74203e+11,-9.08338e+10
1900,8,9.92906e+10,-2.43951e+11,4.59668e+10
1900,9,1.489e+11,-2.37729e+11,-1.50995e+11
1900,10,-1.88444e+10,-3.41628e+11,6.30915e+10
1900,11,-2.70135e+11,1.18684e+11,5.96429e+10
1900,12,-2.16373e+11,-1.05127e+11,1.05494e+11
1900,13,1.83728e+11,2.64968e+11,-5.44679e+10
1900,14,-5.94586e+10,3.1757e+11,-1.92193e+10
1900,15,-2.23848e+11,9.18746e+10,-8.10384e+10
1900,16,-1.88792e+11,-2.36345e+11,-4.25422e+10
1900,17,-1.71513e+11,-2.517e+11,1.3904e+11
1900,18,1.28171e+11,-2.43032e+11,-6.50755e+10
1900,19,-2.41302e+11,-1.11385e+11,-1.02099e+11
1900,20,2.27903e+11,3.14802e+11,2.58718e+11
1900,21,2.36715e+11,3.11745e+11,2.59212e+11
1900,22,2.05743e+11,2.63426e+11,2.61646e+11
1900,23,2.31128e+11,3.1565e+11,2.59163e+11
1900,24,2.23242e+11,3.18762e+11,2.57446e+11
1900,25,2.21548e+11,3.13955e+11,2.56032e+11
1900,26,2.22056e+11,3.11359e+11,2.55381e+11
1900,27,2.26323e+11,3.11415e+11,2.58241e+11
1900,28,2.23376e+11,3.13539e+11,2.56677e+11
1900,29,2.31413e+11,3.13086e+11,2.59491e+11
1900,30,2.4717e+11,3.14201e+11,2.56731e+11
1900,31,2.26832e+11,3.19314e+11,2.60499e+11
1900,32,2.33852e+11,3.0905e+11,2.58845e+11
1900,33,2.41505e+11,3.1351e+11,2.56879e+11
1900,34,2.36183e+11,3.30838e+11,2.62571e+11
1900,35,2.2681e+11,3.07544e+11,2.5538e+11
1900,36,2.25993e+11,3.48318e+11,2.59942e+11
1900,37,2.27066e+11,3.21725e+11,2.6124e+11
1900,38,2.30123e+11,3.13125e+11,2.59253e+11
1900,39,2.41877e+11,3.17806e+11,2.57987e+11
1900,40,2.841e+11,2.58347e+11,2.43214e+11
1900,41,2.32088e+11,3.15606e+11,2.59697e+11
1900,42,2.64553e+11,3.33843e+11,2.62267e+11
1900,43,2.15348e+11,3.11969e+11,2.54468e+11
1900,44,2.32046e+11,3.07692e+11,2.59763e+11
1900,45,2.32282e+11,3.15455e+11,2.59294e+11
1900,46,2.16514e+11,3.24952e+11,2.5808e+11
1900,47,2.30849e+11,3.32269e+11,2.62889e+11
1900,48,2.21459e+11,3.14114e+11,2.57374e+11
1900,49,2.23897e+11,3.7007e+11,2.52459e+11
1900,50,2.2652e+11,3.11192e+11,2.58031e+11
1900,51,2.3221e+11,3.20465e+11,2.598e+11
1900,52,2.20423e+11,3.1868e+11,2.58465e+11
1900,53,1.89118e+11,2.96038e+11,2.63132e+11
1900,54,2.33977e+11,3.14991e+11,2.59453e+11
1900,55,2.43438e+11,3.2491e+11,2.58512e+11
1900,56,2.41931e+11,3.38058e+11,2.66269e+11
1900,57,2.29133e+11,3.30603e+11,2.58931e+11
1900,58,1.34465e+11,2.81675e+11,2.84798e+11
1900,59,2.11009e+11,3.22879e+11,2.54069e+11
1900,60,2.34885e+11,3.09848e+11,2.58904e+11
1900,61,2.28798e+11,3.18108e+11,2.59847e+11
1900,62,1.67555e+11,4.11903e+11,2.78131e+11
1900,63,2.31872e+11,3.07729e+11,2.59503e+11
1900,64,2.71982e+11,3.54019e+11,2.61018e+11
1900,65,2.29912e+11,3.08084e+11,2.55113e+11
1900,66,2.20271e+11,3.17342e+11,2.56096e+11
1900,67,2.29518e+11,3.08603e+11,2.59097e+11
1900,68,2.15182e+11,3.28423e+11,2.55021e+11
1900,69,2.3245e+11,3.01671e+11,2.61046e+11
1900,70,2.53281e+11,4.10219e+11,2.47697e+11
1900,71,2.28215e+11,3.07877e+11,2.57741e+11
1900,72,2.28847e+11,3.16821e+11,2.58565e+11
1900,73,2.28875e+11,3.13085e+11,2.59728e+11
1900,74,2.38793e+11,1.63341e+11,6.06114e+11
1900,75,2.98083e+11,1.50836e+11,1.61124e+10
1900,76,1.14573e+12,1.16367e+12,1.16367e+12
1900,77,1.15462e+11,-7.58724e+11,-3.73872e+11
1900,78,9.02076e+11,1.14359e+12,-2.52893e+12
1900,79,-2.46267e+12,1.61013e+12,-1.43373e+11
1900,80,2.88869e+11,-1.4719e+12,-3.69514e+11
1900,81,2.81875e+12,-9.24614e+11,-3.84571e+11
1900,82,1.26104e+12,-5.23438e+10,-2.00113e+11
1900,83,-2.7074e+12,-8.7341e+11,4.95077e+11
1900,84,-8.30229e+11,9.11206e+11,1.54809e+12
1900,85,3.94106e+11,-2.44378e+12,1.35005e+12
1900,86,1.38166e+12,-1.33751e+12,1.1346e+12
1900,87,2.64188e+12,5.84701e+11,-3.05392e+11
1900,88,1.65466e+12,-1.4246e+12,8.86937e+10
1900,89,1.86965e+11,1.21339e+12,1.33362e+12
1900,90,-2.39802e+11,-2.46848e+12,1.50305e+12
1900,91,-2.358e+12,-1.16277e+12,1.23211e+12
1900,92,-1.95957e+12,-6.93174e+11,3.972e+11
1900,93,-2.1769e+11,6.75658e+11,-7.59645e+11
1900,94,5.5116e+11,4.73714e+11,6.72068e+11
1900,95,-8.62737e+11,-2.03506e+11,-1.75082e+11
1900,96,-9.29284e+11,-4.76296e+10,-7.49006e+11
1900,97,4.19241e+11,-1.53336e+11,-1.61202e+12
1900,98,-1.07557e+12,1.02379e+11,-3.00368e+10
2000,0,2.179e+06,2.60806e+06,2.43682e+06
2000,1,-2.03733e+10,4.13921e+10,-2.75255e+08
2000,2,-5.39592e+10,8.18927e+10,-3.02403e+10
2000,3,-1.25436e+11,-5.93374e+10,6.91928e+10
2000,4,4.34249e+10,-1.82959e+11,-7.75785e+10
2000,5,2.56853e+11,3.99361e+10,-1.01406e+11
2000,6,2.49598e+11,8.69991e+10,9.956e+10
2000,7,1.6497e+11,1.75694e+11,-9.11608e+10
2000,8,1.01331e+11,-2.43111e+11,4.60681e+10
2000,9,1.50456e+11,-2.36753e+11,-1.5138e+11
2000,10,-1.69168e+10,-3.41729e+11,6.32114e+10
2000,11,-2.7096e+11,1.16789e+11,5.97084e+10
2000,12,-2.15452e+11,-1.07017e+11,1.05842e+11
2000,13,1.82086e+11,2.661e+11,-5.4533e+10
2000,14,-6.145e+10,3.17191e+11,-1.92411e+10
2000,15,-2.24669e+11,8.9854e+10,-8.11404e+10
2000,16,-1.87168e+11,-2.37634e+11,-4.2612e+10
2000,17,-1.69988e+11,-2.52737e+11,1.39442e+11
2000,18,1.30048e+11,-2.42035e+11,-6.52404e+10
2000,19,-2.40439e+11,-1.13247e+11,-1.02475e+11
2000,20,2.26709e+11,3.15377e+11,2.59143e+11
2000,21,2.35601e+11,3.12485e+11,2.59685e+11
2000,22,2.03433e+11,2.61352e+11,2.62218e+11
2000,23,2.30465e+11,3.17026e+11,2.59831e+11
2000,24,2.21087e+11,3.1973e+11,2.5765e+11
2000,25,2.20373e+11,3.14239e+11,2.56432e+11
2000,26,2.2089e+11,3.11657e+11,2.55649e+11
2000,27,2.25064e+11,3.10677e+11,2.58308e+11
2000,28,2.22813e+11,3.13932e+11,2.57343e+11
2000,29,2.30991e+11,3.13901e+11,2.60056e+11
2000,30,2.47373e+11,3.14823e+11,2.57031e+11
2000,31,2.25524e+11,3.1916e+11,2.60649e+11
2000,32,2.33343e+11,3.0929e+11,2.5934e+11
2000,33,2.42e+11,3.14052e+11,2.57096e+11
2000,34,2.35545e+11,3.32699e+11,2.633e+11
2000,35,2.25808e+11,3.07761e+11,2.55587e+11
2000,36,2.2467e+11,3.50502e+11,2.60439e+11
2000,37,2.25511e+11,3.23014e+11,2.61926e+11
2000,38,2.30063e+11,3.13812e+11,2.59864e+11
2000,39,2.41203e+11,3.18616e+11,2.58412e+11
2000,40,2.85844e+11,2.55994e+11,2.4283e+11
2000,41,2.31167e+11,3.1675e+11,2.60237e+11
2000,42,2.65173e+11,3.35402e+11,2.62878e+11
2000,43,2.13764e+11,3.12335e+11,2.54687e+11
2000,44,2.31363e+11,3.07869e+11,2.6023e+11
2000,45,2.31413e+11,3.16567e+11,2.59883e+11
2000,46,2.14766e+11,3.25866e+11,2.58492e+11
2000,47,2.29729e+11,3.33858e+11,2.63552e+11
2000,48,2.20326e+11,3.14389e+11,2.57838e+11
2000,49,2.22476e+11,3.73478e+11,2.52569e+11
2000,50,2.25353e+11,3.10496e+11,2.58061e+11
2000,51,2.3088e+11,3.21317e+11,2.60302e+11
2000,52,2.18672e+11,3.19275e+11,2.58899e+11
2000,53,1.85992e+11,2.9564e+11,2.63758e+11
2000,54,2.32618e+11,3.15883e+11,2.59927e+11
2000,55,2.4337e+11,3.26331e+11,2.58935e+11
2000,56,2.41341e+11,3.39723e+11,2.67058e+11
2000,57,2.27966e+11,3.32883e+11,2.59411e+11
2000,58,1.28386e+11,2.80493e+11,2.86577e+11
2000,59,2.08846e+11,3.23823e+11,2.54198e+11
2000,60,2.34296e+11,3.10271e+11,2.59401e+11
2000,61,2.27378e+11,3.19973e+11,2.60705e+11
2000,62,1.63194e+11,4.17566e+11,2.79573e+11
2000,63,2.3121e+11,3.07856e+11,2.59947e+11
2000,64,2.73044e+11,3.56633e+11,2.61578e+11
2000,65,2.29097e+11,3.08292e+11,2.55288e+11
2000,66,2.18438e+11,3.1788e+11,2.56297e+11
2000,67,2.28865e+11,3.08324e+11,2.59512e+11
2000,68,2.12893e+11,3.30043e+11,2.55113e+11
2000,69,2.31545e+11,3.01792e+11,2.61547e+11
2000,70,2.53406e+11,4.15797e+11,2.47555e+11
2000,71,2.27299e+11,3.08389e+11,2.58242e+11
2000,72,2.26764e+11,3.17738e+11,2.58549e+11
2000,73,2.28198e+11,3.1468e+11,2.59512e+11
2000,74,2.39035e+11,1.6372e+11,6.05147e+11
2000,75,2.97876e+11,1.50827e+11,1.69564e+10
2000,76,1.14526e+12,1.16414e+12,1.16414e+12
2000,77,1.1517e+11,-7.59464e+11,-3.73436e+11
2000,78,9.01602e+11,1.14336e+12,-2.529e+12
2000,79,-2.46265e+12,1.60971e+12,-1.4329e+11
2000,80,2.89185e+11,-1.47177e+12,-3.70031e+11
2000,81,2.81881e+12,-9.25052e+11,-3.84589e+11
2000,82,1.26063e+12,-5.22371e+10,-1.99467e+11
2000,83,-2.70724e+12,-8.73063e+11,4.94686e+11
2000,84,-8.29998e+11,9.11563e+11,1.54738e+12
2000,85,3.94274e+11,-2.44443e+12,1.35006e+12
2000,86,1.38241e+12,-1.33736e+12,1.1341e+12
2000,87,2.64192e+12,5.8456e+11,-3.06182e+11
2000,88,1.65453e+12,-1.42478e+12,8.91849e+10
2000,89,1.87083e+11,1.21382e+12,1.33366e+12
2000,90,-2.39923e+11,-2.46821e+12,1.5035e+12
2000,91,-2.35788e+12,-1.16321e+12,1.23154e+12
2000,92,-1.95984e+12,-6.92813e+11,3.96938e+11
2000,93,-2.17808e+11,6.76288e+11,-7.58528e+11
2000,94,5.50562e+11,4.74461e+11,6.71321e+11
2000,95,-8.62851e+11,-2.04121e+11,-1.74336e+11
2000,96,-9.29159e+11,-4.76539e+10,-7.48214e+11
2000,97,4.1859e+11,-1.53848e+11,-1.6121e+12
2000,98,-1.07541e+12,1.02385e+11,-3.09264e+10
2100,0,2.39394e+06,2.87997e+06,2.68703e+06
2100,1,-2.46249e+10,3.84568e+10,-1.9271e+09
2100,2,-5.69095e+10,8.0014e+10,-2.98972e+10
2100,3,-1.24306e+11,-6.1829e+10,6.92702e+10
2100,4,4.57853e+10,-1.82404e+11,-7.77739e+10
2100,5,2.56533e+11,4.19632e+10,-1.01524e+11
2100,6,2.48917e+11,8.89409e+10,9.98005e+10
2100,7,1.63392e+11,1.77172e+11,-9.14806e+10
2100,8,1.03365e+11,-2.42255e+11,4.61662e+10
2100,9,1.52005e+11,-2.35768e+11,-1.51759e+11
2100,10,-1.49887e+10,-3.41819e+11,6.33293e+10
2100,11,-2.71772e+11,1.14888e+11,5.9771e+10
2100,12,-2.14516e+11,-1.08898e+11,1.06183e+11
2100,13,1.80437e+11,2.67222e+11,-5.4596e+10
2100,14,-6.3439e+10,3.16799e+11,-1.92622e+10
2100,15,-2.25472e+11,8.78262e+10,-8.12358e+10
2100,16,-1.85536e+11,-2.38911e+11,-4.26798e+10
2100,17,-1.68456e+11,-2.53765e+11,1.3984e+11
2100,18,1.31918e+11,-2.41023e+11,-6.54014e+10
2100,19,-2.39562e+11,-1.15102e+11,-1.02845e+11
2100,20,2.25513e+11,3.15947e+11,2.59564e+11
2100,21,2.34442e+11,3.13234e+11,2.60152e+11
2100,22,2.01119e+11,2.59274e+11,2.62786e+11
2100,23,2.29595e+11,3.18311e+11,2.60459e+11
2100,24,2.18986e+11,3.20651e+11,2.57865e+11
2100,25,2.19266e+11,3.14531e+11,2.56858e+11
2100,26,2.1977e+11,3.11982e+11,2.55942e+11
2100,27,2.23853e+11,3.10079e+11,2.58397e+11
2100,28,2.22408e+11,3.14383e+11,2.58081e+11
2100,29,2.30399e+11,3.14771e+11,2.60582e+11
2100,30,2.47563e+11,3.15441e+11,2.57329e+11
2100,31,2.24274e+11,3.1881e+11,2.60718e+11
2100,32,2.32797e+11,3.09558e+11,2.5983e+11
2100,33,2.42477e+11,3.14592e+11,2.57312e+11
2100,34,2.34901e+11,3.34547e+11,2.64025e+11
2100,35,2.24809e+11,3.08023e+11,2.55813e+11
2100,36,2.23345e+11,3.52679e+11,2.60933e+11
2100,37,2.23961e+11,3.24247e+11,2.6259e+11
2100,38,2.29756e+11,3.14616e+11,2.60419e+11
2100,39,2.4051e+11,3.19419e+11,2.58834e+11
2100,40,2.87583e+11,2.53638e+11,2.42443e+11
2100,41,2.30087e+11,3.17842e+11,2.60736e+11
2100,42,2.65788e+11,3.36956e+11,2.63486e+11
2100,43,2.12196e+11,3.12702e+11,2.54908e+11
2100,44,2.30652e+11,3.08082e+11,2.60687e+11
2100,45,2.30388e+11,3.17636e+11,2.60444e+11
2100,46,2.13028e+11,3.26767e+11,2.58901e+11
2100,47,2.28604e+11,3.35434e+11,2.6421e+11
2100,48,2.19276e+11,3.14674e+11,2.58316e+11
2100,49,2.21053e+11,3.7688e+11,2.52676e+11
2100,50,2.24224e+11,3.09934e+11,2.58118e+11
2100,51,2.29506e+11,3.22108e+11,2.60789e+11
2100,52,2.1696e+11,3.19846e+11,2.59331e+11
2100,53,1.82864e+11,2.95238e+11,2.6438e+11
2100,54,2.3115e+11,3.16761e+11,2.60384e+11
2100,55,2.43291e+11,3.27743e+11,2.59356e+11
2100,56,2.40745e+11,3.41381e+11,2.67842e+11
2100,57,2.26795e+11,3.35145e+11,2.59889e+11
2100,58,1.22305e+11,2.79305e+11,2.8835e+11
2100,59,2.06687e+11,3.2476e+11,2.54325e+11
2100,60,2.33667e+11,3.10717e+11,2.59893e+11
2100,61,2.2593e+11,3.21678e+11,2.61506e+11
2100,62,1.58833e+11,4.23225e+11,2.81012e+11
2100,63,2.30519e+11,3.08021e+11,2.60383e+11
2100,64,2.74102e+11,3.59243e+11,2.62135e+11
2100,65,2.28264e+11,3.08542e+11,2.55484e+11
2100,66,2.16645e+11,3.184e+11,2.56508e+11
2100,67,2.28189e+11,3.08109e+11,2.5992e+11
2100,68,2.10608e+11,3.31651e+11,2.55204e+11
2100,69,2.30631e+11,3.01926e+11,2.62042e+11
2100,70,2.53529e+11,4.21371e+11,2.4741e+11
2100,71,2.26375e+11,3.08972e+11,2.58749e+11
2100,72,2.24656e+11,3.18028e+11,2.58684e+11
2100,73,2.26265e+11,3.16655e+11,2.59105e+11
2100,74,2.39276e+11,1.64099e+11,6.04177e+11
2100,75,2.97659e+11,1.50812e+11,1.77999e+10
2100,76,1.14479e+12,1.16461e+12,1.16461e+12
2100,77,1.14878e+11,-7.60202e+11,-3.72999e+11
2100,78,9.01128e+11,1.14313e+12,-2.52907e+12
2100,79,-2.46263e+12,1.60928e+12,-1.43207e+11
2100,80,2.895e+11,-1.47164e+12,-3.70548e+11
2100,81,2.81887e+12,-9.25491e+11,-3.84607e+11
2100,82,1.26023e+12,-5.21303e+10,-1.9882e+11
2100,83,-2.70708e+12,-8.72717e+11,4.94295e+11
2100,84,-8.29767e+11,9.11921e+11,1.54667e+12
2100,85,3.94442e+11,-2.44507e+12,1.35008e+12
2100,86,1.38316e+12,-1.33722e+12,1.1336e+12
2100,87,2.64197e+12,5.84419e+11,-3.06972e+11
2100,88,1.65439e+12,-1.42497e+12,8.96761e+10
2100,89,1.87201e+11,1.21426e+12,1.3337e+12
2100,90,-2.40043e+11,-2.46793e+12,1.50395e+12
2100,91,-2.35776e+12,-1.16365e+12,1.23097e+12
2100,92,-1.9601e+12,-6.92452e+11,3.96677e+11
2100,93,-2.17925e+11,6.76917e+11,-7.57412e+11
2100,94,5.49963e+11,4.75208e+11,6.70573e+11
2100,95,-8.62963e+11,-2.04736e+11,-1.73589e+11
2100,96,-9.29034e+11,-4.76782e+10,-7.47421e+11
2100,97,4.17939e+11,-1.5436e+11,-1.61218e+12
2100,98,-1.07524e+12,1.0239e+11,-3.1816e+10
2200,0,2.61798e+06,3.16554e+06,2.94943e+06
2200,1,-2.8533e+10,3.49844e+10,-3.55211e+09
2200,2,-5.97896e+10,7.80366e+10,-2.95173e+10
2200,3,-1.23131e+11,-6.42984e+10,6.93228e+10
2200,4,4.81385e+10,-1.8182e+11,-7.7957e+10
2200,5,2.56196e+11,4.39878e+10,-1.01636e+11
2200,6,2.48222e+11,9.08774e+10,1.00035e+11
2200,7,1.61801e+11,1.78637e+11,-9.17933e+10
2200,8,1.05391e+11,-2.41381e+11,4.6261e+10
2200,9,1.53548e+11,-2.34772e+11,-1.52132e+11
2200,10,-1.30601e+10,-3.41899e+11,6.34453e+10
2200,11,-2.72571e+11,1.12981e+11,5.98306e+10
2200,12,-2.13564e+11,-1.10772e+11,1.06516e+11
2200,13,1.78781e+11,2.68334e+11,-5.46569e+10
2200,14,-6.54254e+10,3.16394e+11,-1.92825e+10
2200,15,-2.26258e+11,8.57913e+10,-8.13247e+10
2200,16,-1.83895e+11,-2.40176e+11,-4.27455e+10
2200,17,-1.66918e+11,-2.54784e+11,1.40233e+11
2200,18,1.33779e+11,-2.39997e+11,-6.55586e+10
2200,19,-2.38672e+11,-1.1695e+11,-1.03208e+11
2200,20,2.24314e+11,3.16512e+11,2.59982e+11
2200,21,2.33239e+11,3.13993e+11,2.60613e+11
2200,22,1.98803e+11,2.57192e+11,2.63348e+11
2200,23,2.2858e+11,3.19511e+11,2.61053e+11
2200,24,2.16927e+11,3.21534e+11,2.58088e+11
2200,25,2.18227e+11,3.14835e+11,2.57311e+11
2200,26,2.18691e+11,3.12334e+11,2.5626e+11
2200,27,2.22666e+11,3.09572e+11,2.58501e+11
2200,28,2.22225e+11,3.14946e+11,2.58923e+11
2200,29,2.29664e+11,3.15671e+11,2.61076e+11
2200,30,2.47742e+11,3.16055e+11,2.57625e+11
2200,31,2.23164e+11,3.18144e+11,2.60659e+11
2200,32,2.32218e+11,3.09849e+11,2.60316e+11
2200,33,2.42938e+11,3.15129e+11,2.57526e+11
2200,34,2.3425e+11,3.36384e+11,2.64744e+11
2200,35,2.2381e+11,3.08325e+11,2.56056e+11
2200,36,2.22017e+11,3.54849e+11,2.61425e+11
2200,37,2.22417e+11,3.25431e+11,2.63234e+11
2200,38,2.29269e+11,3.15473e+11,2.60935e+11
2200,39,2.39798e+11,3.20214e+11,2.59255e+11
2200,40,2.89317e+11,2.51279e+11,2.42053e+11
2200,41,2.28871e+11,3.18876e+11,2.61197e+11
2200,42,2.66399e+11,3.38506e+11,2.6409e+11
2200,43,2.10641e+11,3.13068e+11,2.55132e+11
2200,44,2.29915e+11,3.08326e+11,2.61136e+11
2200,45,2.2923e+11,3.18657e+11,2.6098e+11
2200,46,2.11297e+11,3.27654e+11,2.59306e+11
2200,47,2.27476e+11,3.36996e+11,2.64862e+11
2200,48,2.1831e+11,3.14972e+11,2.58807e+11
2200,49,2.19628e+11,3.80278e+11,2.52781e+11
2200,50,2.23111e+11,3.0946e+11,2.58194e+11
2200,51,2.28093e+11,3.22837e+11,2.61262e+11
2200,52,2.15285e+11,3.20394e+11,2.5976e+11
2200,53,1.79736e+11,2.94832e+11,2.64998e+11
2200,54,2.29567e+11,3.17619e+11,2.60822e+11
2200,55,2.43203e+11,3.29147e+11,2.59773e+11
2200,56,2.40145e+11,3.43032e+11,2.68623e+11
2200,57,2.25621e+11,3.37394e+11,2.60363e+11
2200,58,1.16222e+11,2.78113e+11,2.90119e+11
2200,59,2.04533e+11,3.25689e+11,2.54451e+11
2200,60,2.33e+11,3.1118e+11,2.6038e+11
2200,61,2.24472e+11,3.2328e+11,2.62271e+11
2200,62,1.5447e+11,4.28879e+11,2.82449e+11
2200,63,2.29803e+11,3.08218e+11,2.60813e+11
2200,64,2.75157e+11,3.61849e+11,2.6269e+11
2200,65,2.27413e+11,3.08827e+11,2.55699e+11
2200,66,2.14885e+11,3.18906e+11,2.56728e+11
2200,67,2.27492e+11,3.07942e+11,2.60322e+11
2200,68,2.08326e+11,3.3325e+11,2.55293e+11
2200,69,2.29707e+11,3.02071e+11,2.62531e+11
2200,70,2.53651e+11,4.26942e+11,2.47263e+11
2200,71,2.25438e+11,3.09626e+11,2.59262e+11
2200,72,2.2278e+11,3.17754e+11,2.59054e+11
2200,73,2.23089e+11,3.17191e+11,2.59614e+11
2200,74,2.39516e+11,1.64477e+11,6.03204e+11
2200,75,2.9743e+11,1.50792e+11,1.86428e+10
2200,76,1.14432e+12,1.16508e+12,1.16508e+12
2200,77,1.14586e+11,-7.60938e+11,-3.72561e+11
2200,78,9.00654e+11,1.1429e+12,-2.52914e+12
2200,79,-2.46261e+12,1.60886e+12,-1.43124e+11
2200,80,2.89816e+11,-1.47151e+12,-3.71064e+11
2200,81,2.81893e+12,-9.2593e+11,-3.84626e+11
2200,82,1.25982e+12,-5.20236e+10,-1.98174e+11
2200,83,-2.70693e+12,-8.7237e+11,4.93904e+11
2200,84,-8.29536e+11,9.12278e+11,1.54597e+12
2200,85,3.9461e+11,-2.44572e+12,1.3501e+12
2200,86,1.38391e+12,-1.33708e+12,1.1331e+12
2200,87,2.64201e+12,5.84277e+11,-3.07762e+11
2200,88,1.65426e+12,-1.42515e+12,9.01673e+10
2200,89,1.8732e+11,1.2147e+12,1.33375e+12
2200,90,-2.40164e+11,-2.46765e+12,1.50439e+12
2200,91,-2.35764e+12,-1.16409e+12,1.2304e+12
2200,92,-1.96036e+12,-6.92091e+11,3.96415e+11
2200,93,-2.18042e+11,6.77546e+11,-7.56295e+11
2200,94,5.49364e+11,4.75954e+11,6.69824e+11
2200,95,-8.63073e+11,-2.0535e+11,-1.72842e+11
2200,96,-9.28909e+11,-4.77025e+10,-7.46629e+11
2200,97,4.17288e+11,-1.54872e+11,-1.61226e+12
2200,98,-1.07507e+12,1.02396e+11,-3.27057e+10
2300,0,2.85095e+06,3.46472e+06,3.224e+06
2300,1,-3.20317e+10,3.10096e+10,-5.1262e+09
2300,2,-6.2596e+10,7.59628e+10,-2.91009e+10
2300,3,-1.21912e+11,-6.67449e+10,6.93507e+10
2300,4,5.04841e+10,-1.81208e+11,-7.81278e+10
2300,5,2.55844e+11,4.60097e+10,-1.01741e+11
2300,6,2.47512e+11,9.28086e+10,1.00264e+11
2300,7,1.60198e+11,1.80087e+11,-9.20988e+10
2300,8,1.0741e+11,-2.40491e+11,4.63527e+10
2300,9,1.55085e+11,-2.33767e+11,-1.52498e+11
2300,10,-1.1131e+10,-3.41968e+11,6.35592e+10
2300,11,-2.73357e+11,1.11068e+11,5.98874e+10
2300,12,-2.12596e+11,-1.12637e+11,1.06841e+11
2300,13,1.77118e+11,2.69435e+11,-5.47156e+10
2300,14,-6.74093e+10,3.15978e+11,-1.9302e+10
2300,15,-2.27025e+11,8.37495e+10,-8.14071e+10
2300,16,-1.82245e+11,-2.41431e+11,-4.28093e+10
2300,17,-1.65374e+11,-2.55794e+11,1.40621e+11
2300,18,1.35633e+11,-2.38957e+11,-6.57118e+10
2300,19,-2.37767e+11,-1.18792e+11,-1.03566e+11
2300,20,2.23111e+11,3.17074e+11,2.60397e+11
2300,21,2.3199e+11,3.14759e+11,2.61068e+11
2300,22,1.96483e+11,2.55106e+11,2.63906e+11
2300,23,2.27452e+11,3.20631e+11,2.61616e+11
2300,24,2.14903e+11,3.22388e+11,2.58318e+11
2300,25,2.17256e+11,3.15155e+11,2.57793e+11
2300,26,2.17653e+11,3.12713e+11,2.56602e+11
2300,27,2.21494e+11,3.0913e+11,2.58616e+11
2300,28,2.22414e+11,3.15821e+11,2.59956e+11
2300,29,2.28806e+11,3.16587e+11,2.61542e+11
2300,30,2.47912e+11,3.16666e+11,2.57918e+11
2300,31,2.23145e+11,3.16774e+11,2.6028e+11
2300,32,2.31608e+11,3.10158e+11,2.60797e+11
2300,33,2.43385e+11,3.15663e+11,2.57738e+11
2300,34,2.33593e+11,3.38211e+11,2.65459e+11
2300,35,2.22812e+11,3.08664e+11,2.56315e+11
2300,36,2.20687e+11,3.57013e+11,2.61913e+11
2300,37,2.20879e+11,3.26574e+11,2.63862e+11
2300,38,2.2864e+11,3.16356e+11,2.61421e+11
2300,39,2.39068e+11,3.21002e+11,2.59672e+11
2300,40,2.91047e+11,2.48916e+11,2.4166e+11
2300,41,2.27534e+11,3.19844e+11,2.61624e+11
2300,42,2.67006e+11,3.40052e+11,2.64692e+11
2300,43,2.09099e+11,3.13434e+11,2.55358e+11
2300,44,2.29153e+11,3.08598e+11,2.61578e+11
2300,45,2.27954e+11,3.19624e+11,2.61488e+11
2300,46,2.09573e+11,3.28528e+11,2.59709e+11
2300,47,2.26343e+11,3.38546e+11,2.65509e+11
2300,48,2.17433e+11,3.15289e+11,2.59313e+11
2300,49,2.18201e+11,3.83671e+11,2.52883e+11
2300,50,2.22007e+11,3.0905e+11,2.58283e+11
2300,51,2.26642e+11,3.23506e+11,2.6172e+11
2300,52,2.13643e+11,3.20922e+11,2.60187e+11
2300,53,1.76606e+11,2.94422e+11,2.65611e+11
2300,54,2.27855e+11,3.18447e+11,2.61236e+11
2300,55,2.43106e+11,3.30543e+11,2.60188e+11
2300,56,2.3954e+11,3.44676e+11,2.69399e+11
2300,57,2.24443e+11,3.39629e+11,2.60833e+11
